0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Average power,0_Centroid,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Fundamental frequency,0_Histogram mode,0_Human range energy,0_Interquartile range,0_Kurtosis,0_LPCC_0,0_LPCC_1,0_LPCC_10,0_LPCC_11,0_LPCC_2,0_LPCC_3,0_LPCC_4,0_LPCC_5,0_LPCC_6,0_LPCC_7,0_LPCC_8,0_LPCC_9,0_MFCC_0,0_MFCC_1,0_MFCC_10,0_MFCC_11,0_MFCC_2,0_MFCC_3,0_MFCC_4,0_MFCC_5,0_MFCC_6,0_MFCC_7,0_MFCC_8,0_MFCC_9,0_Max,0_Max power spectrum,0_Maximum frequency,0_Mean,0_Mean absolute deviation,0_Mean absolute diff,0_Mean diff,0_Median,0_Median absolute deviation,0_Median absolute diff,0_Median diff,0_Median frequency,0_Min,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Power bandwidth,0_Root mean square,0_Signal distance,0_Skewness,0_Slope,0_Spectral centroid,0_Spectral decrease,0_Spectral distance,0_Spectral entropy,0_Spectral kurtosis,0_Spectral positive turning points,0_Spectral roll-off,0_Spectral roll-on,0_Spectral skewness,0_Spectral slope,0_Spectral spread,0_Spectral variation,0_Spectrogram mean coefficient_0.0Hz,0_Spectrogram mean coefficient_12.5Hz,0_Spectrogram mean coefficient_16.67Hz,0_Spectrogram mean coefficient_20.83Hz,0_Spectrogram mean coefficient_25.0Hz,0_Spectrogram mean coefficient_29.17Hz,0_Spectrogram mean coefficient_33.33Hz,0_Spectrogram mean coefficient_37.5Hz,0_Spectrogram mean coefficient_4.17Hz,0_Spectrogram mean coefficient_41.67Hz,0_Spectrogram mean coefficient_45.83Hz,0_Spectrogram mean coefficient_50.0Hz,0_Spectrogram mean coefficient_8.33Hz,0_Standard deviation,0_Sum absolute diff,0_Variance,0_Wavelet absolute mean_12.5Hz,0_Wavelet absolute mean_2.78Hz,0_Wavelet absolute mean_25.0Hz,0_Wavelet absolute mean_3.12Hz,0_Wavelet absolute mean_3.57Hz,0_Wavelet absolute mean_4.17Hz,0_Wavelet absolute mean_5.0Hz,0_Wavelet absolute mean_6.25Hz,0_Wavelet absolute mean_8.33Hz,0_Wavelet energy_12.5Hz,0_Wavelet energy_2.78Hz,0_Wavelet energy_25.0Hz,0_Wavelet energy_3.12Hz,0_Wavelet energy_3.57Hz,0_Wavelet energy_4.17Hz,0_Wavelet energy_5.0Hz,0_Wavelet energy_6.25Hz,0_Wavelet energy_8.33Hz,0_Wavelet entropy,0_Wavelet standard deviation_12.5Hz,0_Wavelet standard deviation_2.78Hz,0_Wavelet standard deviation_25.0Hz,0_Wavelet standard deviation_3.12Hz,0_Wavelet standard deviation_3.57Hz,0_Wavelet standard deviation_4.17Hz,0_Wavelet standard deviation_5.0Hz,0_Wavelet standard deviation_6.25Hz,0_Wavelet standard deviation_8.33Hz,0_Wavelet variance_12.5Hz,0_Wavelet variance_2.78Hz,0_Wavelet variance_25.0Hz,0_Wavelet variance_3.12Hz,0_Wavelet variance_3.57Hz,0_Wavelet variance_4.17Hz,0_Wavelet variance_5.0Hz,0_Wavelet variance_6.25Hz,0_Wavelet variance_8.33Hz,0_Zero crossing rate,label
42180947.0,211.435,2.0,183395421.73913044,0.1253259415915911,4.0,19.0,10.0,1507.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,1.0,4.166666666666667,168.85,0.6135058624569117,1371.75,0.5251040565917813,0.11743571257262694,1.1617149440051404,0.14702952648342238,1.1617149440051402,0.14702952648342238,0.319944459770401,0.2797394624522411,0.19306673401711108,0.05315215496287954,0.19306673401711097,0.2797394624522411,0.319944459770401,20.438329580263584,-80.42653950314248,61.666738528474944,-83.23564525629402,-93.81646026003885,61.379902606462345,-6.630771699116273,-83.40507669766977,-92.23267514748132,177.2279139042395,462.217315716759,-158.63223807647236,3358.0,0.0654446065206133,37.5,881.9583333333334,803.9479166666666,583.9565217391304,0.6521739130434783,564.5,551.5,226.0,-6.0,8.333333333333334,1.0,4.0,0.0,3357.0,4.0,25.0,1325.7222402650314,13431.754774754752,1.1952925984916543,20.923043478260865,10.934969610683705,-1.108479384019693,-245832.0922625421,0.6258305040836063,3.7534680148289166,4.0,37.5,0.0,1.1961612440124676,-0.004451350277058341,12.31008264625903,0.17806968120203048,3263.2656249999977,95204.84053277929,3346.837920524693,36884.36851204112,25885.060535408098,33.70943891478677,3697.365617283952,484.5975094874956,60383.67501015381,1167.5975165432549,1751.3636802654423,97.90003086419723,13999.531512091859,989.7923805512053,13431.0,979688.956597222,33.37511790914338,2136.690938684182,4.487215660423317,1826.113941354688,1479.7426758533845,1115.78832816933,760.9036421430105,437.10334859165414,176.1172655396156,1320.0552302663984,2780.1822344066713,876.268983763366,2612.5669054583686,2394.3498233074656,2103.9099899966373,1738.765133083622,1396.3904673141433,1342.3488584350212,2.1346652541849065,1319.6332492242777,1778.753802260273,876.2574945763939,1868.3719406709054,1882.3582787638377,1783.6629874302885,1563.435267416214,1326.2152916686543,1330.7453424756566,1741431.9124582245,3163965.0890553785,767827.1968012991,3490813.7086863653,3543272.6896307576,3181453.6527287415,2444329.835400808,1758846.9998557738,1770883.1665206526,0.0,2
47485703.0,225.155,2.0,206459578.26086956,0.12135319087515668,4.0,19.0,9.0,1550.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,0.963649284669078,4.166666666666667,193.75,0.6172993287605756,1417.0,0.6735553867400368,0.11754543445153917,1.112350149371114,0.15024787323481004,1.112350149371114,0.15024787323481004,0.3371044402883917,0.2791550984447584,0.15327118697524222,0.1288321545735515,0.15327118697524217,0.2791550984447584,0.3371044402883917,16.582716720740084,-78.41015628470143,68.73886419916515,-100.23562167116114,-89.75589995991916,66.09286449808349,-19.26438410972472,-48.771921636872385,-84.46418735330025,175.81130748695384,438.4519092016855,-145.75210851705427,3780.0,0.06399003839356032,37.5,939.9583333333334,845.3645833333334,605.0,3.0,644.5,635.5,280.0,-1.0,8.333333333333334,5.0,4.0,0.0,3775.0,3.0,25.0,1406.616848446418,13916.34339661443,1.202976090857618,19.719565217391313,11.155038281128455,-1.0962773687607663,-260108.33989495775,0.6293060447266674,3.6406027757728587,4.0,37.5,0.0,1.1721936224800094,-0.004381702170368135,12.525524118233895,0.1611574789277771,3676.0642669753065,105276.49254042297,3802.0304668209897,39176.533990331045,28298.561584790812,250.90227849570698,4668.360061728396,696.2531870290057,70744.4490158807,1325.872854326959,2523.301418396097,144.80111111111063,14248.148134184697,1046.4460281976112,13915.0,1095049.2899305555,32.80106208774229,2290.1966382478176,3.348500658765488,1956.1559064712383,1581.9812806759394,1187.3541584685318,802.4839534979502,454.2123324561485,179.20015373124647,1379.3163176940889,2972.6417207624027,913.720533136147,2796.3418686758027,2568.213040353854,2264.9987749513148,1880.4767956185567,1505.999393393267,1414.9742554989473,2.1324332973671085,1378.9262469701189,1895.1512230362125,913.7143975104818,1998.2447087599073,2023.1296172599768,1928.8363209195443,1700.6506058676882,1435.8709308101593,1403.5809376831455,1901437.5945830971,3591598.1581756524,834874.0002179429,3992981.9160869666,4093053.448234501,3720409.552898443,2892212.483238135,2061725.3299456334,1970039.448627498,0.0,2
199874.0,17.375,4.0,869017.3913043478,0.14341204959124249,4.0,19.0,10.0,123.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,0.963649284669078,4.166666666666667,16.5,0.7908227822596896,89.0,-0.8986529927950113,0.0006692662397232614,0.6549371246976569,0.4393287700361377,0.6549371246976567,0.4393287700361377,0.6127394761867406,0.2559926527196862,0.3259110911490648,0.1631644385088289,0.32591109114906475,0.2559926527196862,0.6127394761867407,-20.563827338332125,12.376221465409142,-53.48568927108538,-190.0692038024819,65.66191234398627,21.674763481299728,48.58076163186578,91.42021908223526,-12.304660436513918,-16.685394353887077,57.838257091777436,-49.41113502282136,197.0,0.14307829400584904,41.66666666666667,73.83333333333333,47.569444444444436,20.652173913043477,0.21739130434782608,62.0,46.0,12.0,-1.0,4.166666666666667,7.0,3.0,0.0,190.0,3.0,29.166666666666668,91.25833295285058,477.7230869281541,0.4156627344240423,3.533913043478261,9.553886283615611,-2.2611516022308953,-15733.092194220097,0.30111398329119554,3.8105269245326565,4.0,41.66666666666667,0.0,1.4675496896235523,-0.004888440384965606,14.321955201815156,0.09629545626079106,9.5755864197531,39.999481293128326,24.284135802469137,17.95244834498558,2.6656241426611778,12.673900754323357,19.551666666666666,10.627836951041777,526.1221129668232,6.799131645018209,13.235701171179075,1.762993827160492,29.794565199974926,53.63508387447737,475.0,2876.722222222222,8.08194322792996,164.10657527811176,2.2028095682954665,139.76150284143628,113.10928284175704,85.46204279133538,59.13646017888305,36.573664408322024,19.606366198121506,40.3831137075809,226.42963476839014,22.48098141886339,214.08865574116197,198.03431874192552,176.7231481639956,148.62730207869066,113.04617404525828,73.76296385043588,2.026774396488662,39.566122710974916,156.0109337573364,22.37279945740155,162.17482801150416,162.5542418228511,154.68455106740785,136.35598263626625,106.96637106127451,71.1095298852824,1565.478066379925,24339.41145183601,500.54215556110694,26300.674840560954,26423.88153460196,23927.31033892551,18592.954000701746,11441.804538018265,5056.565240505871,0.0,2
234935.0,20.305,5.0,1021456.5217391304,0.15133964713644202,4.0,19.0,23.0,131.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,1.0,4.166666666666667,139.9,0.8691993642596603,86.25,-1.3286508005204498,0.09896051926785199,0.9175835557201293,0.7936814009774358,0.9175835557201295,0.7936814009774357,0.04953121048770992,0.5355416825288797,0.2778187657068801,0.1215645375765902,0.27781876570688,0.5355416825288797,0.049531210487709934,-12.302911907181349,38.20217739332165,-157.59659757253775,-194.50443221036159,5.985027633603024,54.744039985234565,-46.39021167863826,5.201245482023239,38.32821163268236,85.66216635858213,-66.58730518676974,175.76926870914582,147.0,0.12219563707752355,41.66666666666667,86.875,42.145833333333336,18.043478260869566,1.6956521739130435,100.5,36.0,18.0,1.0,0.0,5.0,5.0,0.0,142.0,6.0,41.66666666666667,98.93916481016673,416.65724265880635,-0.36700188888919116,5.0508695652173925,6.897820102392849,-3.5789689170368004,-17587.67933014532,0.23019059293514563,6.640624713707533,2.0,41.66666666666667,0.0,2.196161806451941,-0.005729041550011931,13.2015111713469,0.028290486140657323,5.66704475308642,17.674511835236775,3.1101890432098798,0.39520426248289053,3.4901890432098766,7.546965694221328,1.2535802469135793,3.22851671414594,467.26192480324374,3.6557345232735847,3.143270209187928,5.70679012345679,35.5590880075906,47.34651738336552,415.0,2241.6927083333335,14.128529048995192,176.97012161470093,4.75305589581697,150.62948069022121,122.76673893585672,94.64806101088318,68.16946878604872,45.17173092066051,27.145271937893266,35.098342962599396,243.24215181583293,16.917019027978267,225.68063927363193,203.3425592161476,174.986624300286,140.1723552482676,100.51115410145466,63.033670937232685,1.9925967697993585,32.12908877686932,166.8781605713422,16.235577983066023,168.05508171414945,162.1003522501654,147.18037651429478,122.47943787131969,89.78867870972272,56.88917193316455,1032.27834563195,27848.320475674667,263.5939924442182,28242.51048994945,26276.524199627704,21662.063230889577,15001.212701274459,8062.006824437813,3236.3778832411567,0.0,2
594341.0,31.005,5.0,2584091.304347826,0.1528234464726479,4.0,19.0,22.0,199.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,1.0,4.166666666666667,20.75,0.8249324316933173,133.75,-1.007415186138296,0.0170735648990894,0.9707408135986505,0.20158380475037535,0.9707408135986505,0.20158380475037532,0.29092536831218896,0.48327691105213644,0.3649317926101485,0.10814383290959485,0.3649317926101485,0.48327691105213644,0.29092536831218896,-13.912369083998144,-34.67263927877742,-32.48986635622268,-124.65507815840168,-19.615554364751596,53.68369076901256,116.9897212495575,-56.211539916497685,59.3827261983357,164.35136571604093,44.43601083662907,-8.491817192462552,301.0,0.09676177403549717,41.66666666666667,131.95833333333334,74.96180555555556,40.56521739130435,1.0869565217391304,144.5,67.0,26.0,-1.0,4.166666666666667,6.0,4.0,0.0,295.0,4.0,20.833333333333336,157.36647779413929,934.0209079581894,0.11112862063408316,7.83608695652174,9.22564055793286,-2.3089988734376563,-28543.723075411664,0.42040155480314756,4.33586011163205,3.0,41.66666666666667,0.0,1.5556124136066194,-0.004992324746500369,13.637924317502515,0.05513150278089829,20.275007716049362,235.34813997140938,78.86069830246915,45.60024203681322,55.6503707990398,11.68891477031151,12.370555555555567,16.73990229539449,1232.7864322710823,14.9374615951918,6.175743654989188,6.55929012345679,23.19376868601534,85.73917772653422,933.0,7351.206597222223,17.62379884732192,276.140484296151,7.173022874389596,235.33612973465938,191.88698544904977,147.7951081098283,105.93906891015031,68.82780381680404,38.68433850854944,67.36754859050501,384.4478404920253,49.74971381052051,359.0301521553003,325.87143608851113,282.6866307817528,228.5667197655922,166.0337036297136,106.8402478452868,2.0143824421198557,65.02144505686711,267.4819152609555,49.22988692930524,271.14489889756294,263.38484708438483,240.97372728482912,202.53310609096278,151.09574501869704,99.59096602502794,4227.788317283189,71546.57499166897,2423.581767072179,73519.55619816964,69371.57767366477,58068.3372415432,41019.65906285318,22829.92416275511,9918.360513798269,0.0,2
412861.0,27.075,4.0,1795047.8260869565,0.13630902410254297,4.0,19.0,25.0,172.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,1.0,4.166666666666667,176.05,0.8656943163766854,127.5,-1.3284438476899152,0.03890212246597757,1.1355086452147023,0.4788912657094745,1.1355086452147023,0.4788912657094745,0.282067733641026,0.5340501625975651,0.14376008851385458,0.34872602017020543,0.1437600885138545,0.5340501625975651,0.282067733641026,6.574129982037935,-40.24459912180405,-175.65961666698922,-43.930065284345496,51.358662896881114,-29.419951704295833,64.97654063262767,-18.298205871189,-29.758524544733014,193.84165145405996,-168.460833583247,147.63667831350247,205.0,0.11931641614823932,37.5,114.625,56.15625,23.17391304347826,-0.043478260869565216,129.0,44.5,17.0,-4.0,0.0,12.0,5.0,0.0,193.0,5.0,20.833333333333336,131.15846014141317,534.4564429535449,-0.34487768192513624,4.307391304347825,6.479352627330327,-3.3800878138261616,-24208.847237157846,0.2526257094139714,6.94295410957846,2.0,37.5,0.0,2.1856555640311055,-0.005861479608053697,11.785795292821968,0.02826443652564925,22.116118827160502,97.58228230459551,32.56643904320988,2.6493296334180285,10.593800154320988,5.942429901997346,3.423395061728392,11.447968467009416,683.7404897689497,3.9677052998515476,1.9105786277335814,2.437067901234566,45.9000338976793,63.746772794131836,533.0,4063.6510416666665,14.075582964850057,251.5330824286502,4.562064193357514,214.25009654748092,173.67069066669276,131.76316243600505,91.80616459344431,57.18737254640265,30.928925803898323,47.37336701886651,326.4768603324904,24.251701223494543,301.98828484475445,271.44600547456065,233.19395609258163,186.52093290764438,133.48906793533646,83.45919085492552,1.9957043999371489,45.2339901722571,208.13036485938883,23.818744352491212,212.82344869133112,208.61789254867168,192.40033831303893,162.3628238094527,120.6189689869874,77.51669553570919,2046.113866903852,43318.24877650232,567.3325825293321,45293.82031287165,43521.42509144912,37017.89018297184,26361.68655537938,14548.935679483826,6008.838086775836,0.0,2
54162037.0,239.61499999999998,2.0,235487117.39130434,0.12353014547809567,4.0,19.0,9.0,1550.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,0.963649284669078,4.166666666666667,194.65,0.614478949894099,1309.5,0.45988137221107994,0.100439700054142,1.2033541920580817,0.14113705829040485,1.2033541920580817,0.14113705829040485,0.3452537801561284,0.30086424596880823,0.1378322428775125,0.09143484520397355,0.13783224287751256,0.30086424596880823,0.3452537801561284,25.875870797159994,-78.8342977754556,94.02190869790665,-128.26034758452784,-89.97846053374658,39.0629522882424,-39.310418890324556,-72.60465144071392,-84.11811400936328,242.06114460961905,427.6703421844521,-188.96061157815433,3836.0,0.08457821902510249,37.5,1000.4583333333334,899.9895833333334,623.8695652173913,1.8695652173913044,697.5,638.0,436.0,-21.0,8.333333333333334,3.0,3.0,0.0,3833.0,3.0,25.0,1502.2488281462117,14349.572202907348,1.1982994493500283,22.43173913043479,10.46632278122144,-1.1292853865275108,-283509.67261254473,0.613108021340258,3.9030095626663086,4.0,37.5,0.0,1.2374939281005821,-0.00459966927363541,11.861549562661972,0.17683486045584607,4124.850624999997,141547.3167462237,972.6773032407416,34787.44481976452,29754.548107424558,62.25674346900529,4072.322283950618,891.252510034866,74117.99460532809,888.6167508109947,2052.6308637600364,28.741512345679283,22740.938347782954,1120.640292391165,14349.0,1255834.6649305557,37.79793002326801,2420.799876351135,4.737758554567146,2069.047533553379,1677.0404579099716,1265.436814858791,863.7442398124991,495.87926218385155,198.63254416091868,1599.4816341333308,3134.4132063332563,954.4328567690242,2940.150876881494,2688.313009035986,2355.589275516635,1944.473859134916,1583.5006573821702,1589.583773497008,2.1368963336111575,1599.0349634750912,1991.0484943101349,954.4210976943873,2088.9062886409474,2101.0859423367788,1986.824225373001,1742.1034633596712,1503.854410927389,1577.1244990060702,2556912.8144157864,3964274.106694655,910919.6317241592,4363529.482723698,4414562.137085229,3947470.502529025,3034924.477049761,2261578.089265764,2487321.685365148,0.0,2
44149104.0,225.92999999999998,2.0,191952626.0869565,0.11875088654120818,4.0,19.0,11.0,1562.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,1.0,4.166666666666667,187.8,0.652318076234832,1306.5,0.5533898784005751,0.11160441171525966,1.1779139128530836,0.14194931317898796,1.1779139128530838,0.14194931317898796,0.1903707209671876,0.47586991161458225,0.12122164973707708,0.07461538447498689,0.12122164973707697,0.47586991161458225,0.1903707209671876,22.031625751542215,-83.06021684763232,46.12441206334707,-75.39988095283077,-97.51469228049837,75.51694938246918,-29.286637769533815,-56.758437365733045,-55.5715180734557,219.783626038008,282.570732028877,-81.21024238974933,3680.0,0.06453711037823981,37.5,944.0833333333334,794.2708333333334,540.0869565217391,4.0,656.0,641.0,270.0,-8.0,4.166666666666667,4.0,3.0,0.0,3676.0,3.0,25.0,1356.2986396808042,12422.753023984558,1.0983866646133553,21.322608695652175,10.805876086102586,-1.1922296935422982,-255877.44537461514,0.6259303982931688,3.998452939389349,4.0,37.5,0.0,1.269591950222953,-0.004492206249673026,12.508030629378894,0.11628420243848392,3556.7970679012324,89105.01883556602,4281.488163580248,26565.281586477653,25904.25094821674,617.7667925004208,2534.3615432098773,464.73069975634365,65670.47750627923,807.5575353567975,1215.8781288030598,563.7986419753078,13047.238414574613,973.7826552790012,12422.0,948252.6597222221,43.74674585972533,2278.1563120322153,6.273621243684905,1945.0984745201822,1572.710332355363,1180.391832701641,798.4452759278387,454.6298850137135,186.48922221204626,1269.2472017605035,2948.4521505882085,820.2049755252079,2766.4636286514456,2532.6837837637336,2225.687492669997,1840.9143092577601,1461.261386991024,1331.0860867672623,2.122575941642729,1268.493075031769,1871.7301894920663,820.1809821940508,1967.2094278623674,1985.2126735043944,1886.8916069342508,1658.7497205360712,1388.739179530609,1317.957488079236,1609074.681403553,3503373.902256007,672696.8435527979,3869912.933070583,3941069.359042465,3560359.9363189195,2751450.6353784944,1928596.5087633487,1737011.9403841298,0.0,2
46329500.0,224.34,2.0,201432608.69565216,0.1263297259845239,4.0,19.0,14.0,1497.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,1.0,4.166666666666667,171.8,0.6251481867195768,1310.25,0.17319949226793518,0.11503776881198949,1.3019510096967803,0.0434067201952649,1.3019510096967803,0.0434067201952649,0.4046513275663446,0.2465259683415244,0.16782789271254944,0.10498674826970474,0.1678278927125494,0.2465259683415244,0.4046513275663446,31.95845102289159,-99.49846764668355,4.473802411588852,-73.52409921925408,-60.08358336806242,-0.9251735843977749,28.243013757134488,-99.51157246474936,-92.85919657774109,196.88579079203515,423.48348310653967,-141.4639267735188,3398.0,0.07190791996048164,33.333333333333336,936.9166666666666,844.9027777777778,557.3913043478261,-0.17391304347826086,543.5,533.0,231.0,-12.0,4.166666666666667,2.0,3.0,0.0,3396.0,3.0,25.0,1389.3868551750925,12820.603588561895,1.0920912564615979,23.517391304347818,10.127493021694384,-1.1759231583220433,-264906.423009722,0.6033505216079749,3.888673148666498,4.0,33.333333333333336,0.0,1.2189558349771128,-0.004706903307419797,11.509455203586127,0.1698896200544373,3540.2500000000023,109385.5504606118,2486.25399691358,34305.83244463972,24237.65802640604,197.3203904565905,3807.1008024691378,586.8038072208882,69314.43837493774,668.9782838358681,652.7750468246362,26.751882716049174,14781.06284099266,1025.9546739771479,12820.0,1052582.9930555557,36.90771138639434,2262.3955331273387,5.587527509899019,1933.782284663371,1567.9043997460694,1183.9700604366124,809.323026122051,465.9711159095934,187.9366308099776,1401.2795568802908,2951.5750450713713,879.753217409975,2774.349714611289,2543.1594867325452,2234.922761823887,1846.8077995225394,1480.9711726715534,1421.533341903166,2.1309870883527897,1400.7934242317256,1895.6164428421516,879.7354733552177,1989.3472332616684,2002.332631760932,1895.5460024246934,1660.0287008862015,1405.7547913566307,1409.0553093978172,1962222.2173708428,3593361.6983735324,773934.5030795289,3957502.4144858546,4009335.9682146595,3593094.6473082355,2755695.2877659295,1976146.5334221243,1985436.8649421781,0.0,2
46052536.0,224.27,2.0,200228417.39130434,0.11876258692898042,4.0,19.0,16.0,1539.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,0.9818246423345389,4.166666666666667,200.6,0.6269193885047293,1365.25,0.9519489209660703,0.11541219534493533,1.0058558052175803,0.15860156027561303,1.0058558052175803,0.15860156027561303,0.2904060549615955,0.3416396227156598,0.18152728241881277,0.0775904797863521,0.1815272824188127,0.3416396227156598,0.2904060549615955,8.101988138862186,-66.50723289390635,51.086613266418425,-88.43236978729027,-91.70059448239262,61.27577844737703,8.779224216584527,-63.6551365186371,-43.77481272494092,230.64817508777566,352.1754918011435,-127.48153364460293,3879.0,0.06418067461803942,41.66666666666667,936.4166666666666,816.3541666666666,581.7391304347826,2.347826086956522,642.5,595.5,279.0,-6.0,8.333333333333334,7.0,2.0,0.0,3872.0,3.0,29.166666666666668,1385.2276587863334,13381.423731976864,1.250253781553865,18.70260869565217,11.726464180838656,-1.092204331080038,-251252.91342151823,0.6403896357034832,3.4945443599425317,4.0,41.66666666666667,0.0,1.1510044120395642,-0.004200855292218093,13.207124689571126,0.14816567767098743,3552.1600000000026,99058.42446421657,2710.3645524691347,32969.31315081586,30448.451030521268,295.1545230647913,4406.0504320987675,1046.9156883897601,70677.02074581654,1835.6530526018803,3053.453063498967,485.71262345678934,10551.07710514846,1020.7739676615756,13380.0,1041979.4930555555,36.26838103669979,2280.733199615072,6.008788387991785,1946.9811482563507,1572.3501636245485,1176.3855006482154,790.2490111562365,442.857496533931,173.69854296957283,1311.7034519902115,2956.7587124033803,883.0345006371082,2782.28158634231,2557.9992435336912,2261.0656032128004,1881.8800310013974,1494.724945330662,1354.7149622233187,2.127875011487839,1311.2019487859275,1881.6689813957419,883.0140563872895,1987.5500582460468,2017.6905344647855,1930.941432539245,1707.9165528351818,1427.613358006099,1343.5331946185681,1719250.550500014,3540678.155546889,779713.8237775353,3950355.2340338635,4071075.0928687914,3728534.815896712,2916978.9514484107,2038079.89995745,1805081.4450419752,0.0,2
48321627.0,223.01999999999995,2.0,210094030.4347826,0.1214968767504455,4.0,19.0,5.0,1423.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,0.9567891094945742,4.166666666666667,194.6,0.601614174443574,1289.5,0.8582640516947921,0.09949562967193748,1.1071048094718852,0.13868550570233606,1.1071048094718852,0.13868550570233606,0.40590395545589897,0.19563159411273656,0.1777956952311462,0.11875655040054486,0.1777956952311462,0.19563159411273656,0.40590395545589897,16.702561041409815,-78.22068114699351,33.03984340088955,-50.728509589801725,-85.86877160889182,35.791810925139636,-3.3335163061373128,-66.26218195364594,-69.2782643045913,142.649967980195,498.0857197007963,-154.99739322532406,3835.0,0.07139756468103173,37.5,930.7083333333334,855.8020833333334,616.3478260869565,1.6521739130434783,606.5,596.0,298.0,-13.0,8.333333333333334,3.0,2.0,0.0,3832.0,3.0,25.0,1418.94366519605,14178.359332952932,1.2895826903540417,18.70130434782608,11.118876552992825,-1.0578503235722276,-262943.19004540547,0.636709256333178,3.5060937620891357,4.0,37.5,0.0,1.1252162064881595,-0.00439314676125062,12.241320813288683,0.17674950711939308,3638.4353780864176,117301.12063574065,3159.724031635804,41663.410432534925,28281.510021004808,373.9573750965573,5803.755740740743,490.0687028224615,66838.9987712651,1877.794626788024,2463.621235318069,8.702499999999882,18112.389298966427,1071.0663486749497,14176.0,1147183.1232638888,31.246115587528113,2266.594944414844,3.4059572562001676,1936.839262675414,1568.153048423983,1179.9531257684641,800.8343885752438,454.9392583672814,178.10141067921813,1463.458031598015,2932.6319854824806,946.7838073396437,2754.757234389183,2524.524730835439,2219.572637093471,1838.9958336467446,1493.051229340836,1468.788238148506,2.138480898163196,1463.1244275554377,1860.8808989905788,946.7776810295649,1958.9132423306805,1978.4137922381951,1879.9503483664919,1655.4666889567427,1422.0521244428453,1457.9501966931057,2140733.0905094272,3462877.7202279847,896387.9772957205,3837341.0909784995,3914121.133318316,3534213.3123232946,2740569.958245401,2022232.2446324097,2125618.7760374653,0.0,2
